DATE,HOUR,STATION,NO2,O3,PM10,PM2.5
2024-01-24,4.0,Merced,42.0,2.0,30.0,12.0
2024-01-24,5.0,Merced,38.0,2.0,36.0,19.0
2024-01-24,6.0,Merced,38.0,2.0,43.0,28.0
2024-01-24,7.0,Merced,40.0,2.0,46.0,28.0
2024-01-24,8.0,Merced,45.0,3.0,55.0,32.0
2024-01-24,9.0,Merced,64.0,3.0,56.0,24.0
2024-01-24,10.0,Merced,87.0,5.0,60.0,27.0
2024-01-24,11.0,Merced,72.0,17.0,67.0,31.0
2024-01-24,12.0,Merced,18.0,37.0,56.0,35.0
2024-01-24,13.0,Merced,11.0,43.0,29.0,8.0
2024-01-24,14.0,Merced,10.0,41.0,30.0,10.0
2024-01-24,15.0,Merced,12.0,44.0,36.0,7.0
2024-01-24,16.0,Merced,13.0,51.0,41.0,6.0
2024-01-24,17.0,Merced,10.0,48.0,31.0,4.0
2024-01-24,18.0,Merced,14.0,40.0,21.0,3.0
2024-01-24,19.0,Merced,21.0,31.0,16.0,3.0
2024-01-24,20.0,Merced,24.0,28.0,27.0,12.0
2024-01-24,21.0,Merced,33.0,18.0,20.0,8.0
2024-01-24,22.0,Merced,40.0,10.0,25.0,11.0
2024-01-24,23.0,Merced,43.0,5.0,30.0,7.0
2024-01-24,24.0,Merced,45.0,3.0,36.0,20.0
2024-01-25,1.0,Merced,42.0,2.0,26.0,10.0
2024-01-25,2.0,Merced,39.0,2.0,26.0,13.0
2024-01-25,3.0,Merced,43.0,2.0,36.0,21.0
2024-01-25,4.0,Merced,40.0,2.0,39.0,14.0
2024-01-25,5.0,Merced,37.0,2.0,47.0,26.0
2024-01-25,6.0,Merced,32.0,2.0,48.0,23.0
2024-01-25,7.0,Merced,29.0,1.0,44.0,22.0
2024-01-25,8.0,Merced,35.0,2.0,36.0,23.0
2024-01-25,9.0,Merced,42.0,3.0,40.0,12.0
2024-01-25,10.0,Merced,58.0,6.0,66.0,36.0
2024-01-25,11.0,Merced,68.0,14.0,58.0,32.0
2024-01-25,12.0,Merced,45.0,31.0,59.0,31.0
2024-01-25,13.0,Merced,32.0,50.0,43.0,25.0
2024-01-25,14.0,Merced,28.0,56.0,38.0,21.0
2024-01-25,15.0,Merced,24.0,48.0,28.0,14.0
2024-01-25,16.0,Merced,16.0,37.0,21.0,7.0
2024-01-25,17.0,Merced,18.0,28.0,32.0,9.0
2024-01-25,18.0,Merced,19.0,21.0,24.0,2.0
2024-01-25,19.0,Merced,22.0,15.0,22.0,5.0
2024-01-25,20.0,Merced,27.0,7.0,17.0,6.0
2024-01-25,21.0,Merced,35.0,3.0,13.0,6.0
2024-01-25,22.0,Merced,36.0,2.0,19.0,8.0
2024-01-25,23.0,Merced,34.0,2.0,22.0,3.0
2024-01-25,24.0,Merced,32.0,2.0,30.0,19.0
2024-01-26,1.0,Merced,32.0,2.0,36.0,16.0
2024-01-26,2.0,Merced,30.0,1.0,32.0,10.0
2024-01-26,3.0,Merced,29.0,1.0,30.0,16.0
2024-01-26,4.0,Merced,28.0,2.0,25.0,9.0
2024-01-26,5.0,Merced,29.0,2.0,23.0,8.0
2024-01-26,6.0,Merced,28.0,2.0,38.0,19.0
2024-01-26,7.0,Merced,32.0,3.0,23.0,6.0
2024-01-26,8.0,Merced,38.0,3.0,36.0,6.0
2024-01-26,9.0,Merced,44.0,3.0,53.0,22.0
2024-01-26,10.0,Merced,81.0,4.0,59.0,26.0
2024-01-26,11.0,Merced,57.0,14.0,85.0,42.0
2024-01-26,12.0,Merced,22.0,29.0,37.0,18.0
2024-01-26,13.0,Merced,19.0,37.0,21.0,11.0
2024-01-26,14.0,Merced,16.0,44.0,11.0,1.0
2024-01-26,15.0,Merced,16.0,33.0,14.0,5.0
2024-01-26,16.0,Merced,15.0,32.0,8.0,10.602941176470589
2024-01-26,17.0,Merced,19.0,29.0,25.0,7.0
2024-01-26,18.0,Merced,22.0,22.0,25.0,5.0
2024-01-26,19.0,Merced,26.0,13.0,21.0,3.0
2024-01-26,20.0,Merced,29.0,8.0,22.0,8.0
2024-01-26,21.0,Merced,29.0,7.0,10.0,0.0
2024-01-26,22.0,Merced,33.0,4.0,23.0,12.0
2024-01-26,23.0,Merced,25.0,9.0,27.0,16.0
2024-01-26,24.0,Merced,34.0,2.0,22.0,16.0
2024-01-27,1.0,Merced,33.0,2.0,16.0,4.0
2024-01-27,2.0,Merced,33.0,2.0,21.0,13.0
2024-01-27,3.0,Merced,32.0,1.0,17.0,5.0
2024-01-27,4.0,Merced,30.0,1.0,23.0,11.0
2024-01-27,5.0,Merced,31.0,1.0,20.0,9.0
2024-01-27,6.0,Merced,29.0,1.0,13.0,1.0
2024-01-27,7.0,Merced,28.0,2.0,33.0,21.0
2024-01-27,8.0,Merced,32.0,2.0,29.0,15.0
2024-01-27,9.0,Merced,54.0,3.0,44.0,24.0
2024-01-27,10.0,Merced,73.0,4.0,79.0,39.0
2024-01-27,11.0,Merced,71.0,11.0,78.0,40.0
2024-01-27,12.0,Merced,39.0,29.0,60.0,35.0
2024-01-27,13.0,Merced,27.0,43.0,39.0,25.0
2024-01-27,14.0,Merced,31.0,52.0,26.0,16.0
2024-01-27,15.0,Merced,16.0,66.0,36.0,21.0
2024-01-27,16.0,Merced,26.0,71.0,27.0,19.0
2024-01-27,17.0,Merced,19.0,79.0,28.0,14.0
2024-01-27,18.0,Merced,19.0,80.0,28.0,16.0
2024-01-27,19.0,Merced,23.0,45.0,38.0,22.0
2024-01-27,20.0,Merced,24.0,25.0,46.0,16.0
2024-01-27,21.0,Merced,31.0,16.0,58.0,16.0
2024-01-27,22.0,Merced,34.0,11.0,47.0,15.0
2024-01-27,23.0,Merced,38.0,6.0,38.0,8.0
2024-01-27,24.0,Merced,36.0,6.0,42.0,17.0
2024-01-28,1.0,Merced,28.0,8.0,49.0,30.0
2024-01-28,2.0,Merced,30.0,5.0,42.0,24.0
2024-01-28,3.0,Merced,31.0,3.0,40.0,25.0
2024-01-28,4.0,Merced,30.0,2.0,52.0,37.0
2024-01-28,5.0,Merced,29.0,2.0,43.0,38.0
2024-01-28,6.0,Merced,28.0,2.0,42.0,36.0
2024-01-28,7.0,Merced,29.0,2.0,45.0,34.0
2024-01-28,8.0,Merced,26.0,2.0,52.0,37.0
2024-01-28,9.0,Merced,30.0,2.0,44.0,28.0
2024-01-28,10.0,Merced,25.0,4.0,54.0,39.0
2024-01-28,11.0,Merced,28.0,7.0,44.0,28.0
2024-01-28,12.0,Merced,31.0,16.0,57.0,35.0
2024-01-28,13.0,Merced,36.0,27.0,77.0,56.0
2024-01-28,14.0,Merced,35.0,47.0,94.0,69.0
2024-01-28,15.0,Merced,29.0,67.0,86.0,65.0
2024-01-28,16.0,Merced,21.0,73.0,74.0,48.0
2024-01-28,17.0,Merced,29.0,70.0,43.0,21.0
2024-01-28,18.0,Merced,26.0,63.0,70.0,43.0
2024-01-28,19.0,Merced,36.0,43.0,47.0,27.0
2024-01-28,20.0,Merced,30.0,30.0,59.0,28.0
2024-01-28,21.0,Merced,32.0,20.0,43.0,18.0
2024-01-28,22.0,Merced,42.0,7.0,34.0,15.0
2024-01-28,23.0,Merced,37.0,10.0,31.0,8.0
2024-01-28,24.0,Merced,25.181818181818183,27.696969696969695,34.0,16.0
2024-01-29,1.0,Merced,35.142857142857146,25.746031746031747,38.0,22.0
2024-01-29,2.0,Merced,35.142857142857146,25.746031746031747,34.0,18.0
2024-01-29,3.0,Merced,35.142857142857146,25.746031746031747,38.0,21.0
2024-01-29,4.0,Merced,28.0,3.0,36.0,25.0
2024-01-29,5.0,Merced,29.0,3.0,24.0,12.0
2024-01-29,6.0,Merced,29.0,2.0,43.0,36.0
2024-01-29,7.0,Merced,33.0,2.0,41.0,30.0
2024-01-29,8.0,Merced,35.0,3.0,57.0,47.0
2024-01-29,9.0,Merced,40.0,4.0,60.0,44.0
2024-01-29,10.0,Merced,52.0,9.0,67.0,52.0
2024-01-29,11.0,Merced,77.0,18.0,80.0,59.0
2024-01-29,12.0,Merced,66.0,44.0,93.0,68.0
2024-01-29,13.0,Merced,36.0,63.0,77.0,54.0
2024-01-29,14.0,Merced,40.0,80.0,51.0,35.0
2024-01-29,15.0,Merced,51.0,63.0,60.0,44.0
2024-01-29,16.0,Merced,41.0,43.0,59.0,37.0
2024-01-29,17.0,Merced,42.0,42.0,40.0,21.0
2024-01-29,18.0,Merced,49.0,27.0,46.0,24.0
2024-01-29,19.0,Merced,47.0,21.0,54.0,23.0
2024-01-29,20.0,Merced,36.0,17.0,49.0,15.0
2024-01-29,21.0,Merced,28.0,19.0,42.0,16.0
2024-01-29,22.0,Merced,33.0,12.0,37.0,15.0
2024-01-29,23.0,Merced,40.0,5.0,28.0,11.0
2024-01-29,24.0,Merced,32.0,11.0,34.0,12.0
2024-01-30,1.0,Merced,36.0,7.0,29.0,14.0
2024-01-30,2.0,Merced,27.0,14.0,26.0,12.0
2024-01-30,3.0,Merced,40.0,3.0,26.0,16.0
2024-01-30,4.0,Merced,39.0,3.0,29.0,11.0
2024-01-30,5.0,Merced,37.0,2.0,37.0,20.0
2024-01-30,6.0,Merced,37.0,2.0,42.0,24.0
2024-01-30,7.0,Merced,37.0,3.0,47.0,32.0
2024-01-30,8.0,Merced,39.0,3.0,44.0,21.0
2024-01-30,9.0,Merced,44.0,3.0,53.0,27.0
2024-01-30,10.0,Merced,52.0,4.0,56.0,27.0
2024-01-30,11.0,Merced,71.0,7.0,76.0,39.0
2024-01-30,12.0,Merced,82.0,13.0,73.0,41.0
2024-01-30,13.0,Merced,77.0,26.0,64.0,35.0
2024-01-30,14.0,Merced,59.0,42.0,64.0,35.0
2024-01-30,15.0,Merced,32.0,29.0,67.0,39.0
2024-01-30,16.0,Merced,42.0,35.0,44.0,27.0
2024-01-30,17.0,Merced,36.0,21.0,45.0,19.0
2024-01-30,18.0,Merced,36.0,15.0,37.0,18.0
2024-01-30,19.0,Merced,37.0,12.0,38.0,14.0
2024-01-30,20.0,Merced,42.0,6.0,35.0,14.0
2024-01-30,21.0,Merced,44.0,4.0,37.0,13.0
2024-01-30,22.0,Merced,44.0,4.0,46.0,14.0
2024-01-30,23.0,Merced,46.0,3.0,31.0,10.0
2024-01-30,24.0,Merced,44.0,2.0,45.0,26.0
2024-01-31,1.0,Merced,45.0,2.0,40.0,19.0
2024-01-31,2.0,Merced,42.0,2.0,53.0,22.0
2024-01-31,3.0,Merced,40.0,3.0,65.0,27.0
2024-01-31,4.0,Merced,40.0,2.0,53.0,13.0
2024-01-31,5.0,Merced,37.0,2.0,60.0,22.0
2024-01-31,6.0,Merced,38.0,2.0,66.0,23.0
2024-01-31,7.0,Merced,42.0,3.0,62.0,19.0
2024-01-31,8.0,Merced,44.0,3.0,73.0,38.0
2024-01-31,9.0,Merced,42.0,4.0,72.0,38.0
2024-01-31,10.0,Merced,48.0,5.0,67.0,29.0
2024-01-31,11.0,Merced,59.0,8.0,72.0,41.0
2024-01-31,12.0,Merced,76.0,12.0,61.0,32.0
2024-01-31,13.0,Merced,59.0,33.0,75.0,42.0
2024-01-31,14.0,Merced,39.0,49.0,63.0,40.0
2024-01-31,15.0,Merced,31.0,59.0,50.0,31.0
2024-01-31,16.0,Merced,34.0,64.0,38.0,21.0
2024-01-31,17.0,Merced,32.0,74.0,38.0,21.0
2024-01-31,18.0,Merced,29.0,62.0,52.0,32.0
2024-01-31,19.0,Merced,33.0,31.0,55.0,25.0
2024-01-31,20.0,Merced,34.0,28.0,30.0,10.0
2024-01-31,21.0,Merced,33.0,15.0,26.0,5.0
2024-01-31,22.0,Merced,31.0,12.0,46.0,10.0
2024-01-31,23.0,Merced,36.0,11.0,44.0,20.0
2024-01-31,24.0,Merced,36.0,12.0,32.0,10.0
2024-01-01,1.0,Pedregal,26.0,22.0,62.0,51.0
2024-01-01,2.0,Pedregal,15.0,32.0,73.0,62.0
2024-01-01,3.0,Pedregal,28.685714285714287,41.27142857142857,74.81428571428572,59.68571428571428
2024-01-01,4.0,Pedregal,19.0,23.0,45.0,38.0
2024-01-01,5.0,Pedregal,28.685714285714287,41.27142857142857,74.81428571428572,59.68571428571428
2024-01-01,6.0,Pedregal,23.0,18.0,48.0,42.0
2024-01-01,7.0,Pedregal,15.0,27.0,50.0,42.0
2024-01-01,8.0,Pedregal,22.0,16.0,33.0,28.0
2024-01-01,9.0,Pedregal,24.0,21.0,39.0,33.0
2024-01-01,10.0,Pedregal,31.0,38.0,65.0,56.0
2024-01-01,11.0,Pedregal,28.0,64.0,85.0,74.0
2024-01-01,12.0,Pedregal,9.0,75.0,93.0,81.0
2024-01-01,13.0,Pedregal,10.0,91.0,40.0,32.0
2024-01-01,14.0,Pedregal,9.0,102.0,44.0,36.0
2024-01-01,15.0,Pedregal,8.0,104.0,45.0,36.0
2024-01-01,16.0,Pedregal,7.0,92.0,38.0,31.0
2024-01-01,17.0,Pedregal,7.0,93.0,27.0,23.0
2024-01-01,18.0,Pedregal,10.0,88.0,30.0,24.0
2024-01-01,19.0,Pedregal,18.0,68.0,31.0,22.0
2024-01-01,20.0,Pedregal,18.0,68.0,40.0,27.0
2024-01-01,21.0,Pedregal,27.0,56.0,41.0,30.0
2024-01-01,22.0,Pedregal,36.0,40.0,39.0,30.0
2024-01-01,23.0,Pedregal,24.0,44.0,49.0,38.0
2024-01-01,24.0,Pedregal,22.0,40.0,49.0,38.0
2024-01-02,1.0,Pedregal,21.0,37.0,46.0,36.0
2024-01-02,2.0,Pedregal,16.0,41.0,44.0,33.0
2024-01-02,3.0,Pedregal,12.0,41.0,32.0,25.0
2024-01-02,4.0,Pedregal,7.0,42.0,28.0,21.0
2024-01-02,5.0,Pedregal,6.0,40.0,26.0,20.0
2024-01-02,6.0,Pedregal,8.0,38.0,13.0,9.0
2024-01-02,7.0,Pedregal,19.0,26.0,14.0,10.0
2024-01-02,8.0,Pedregal,30.0,15.0,13.0,7.0
2024-01-02,9.0,Pedregal,40.0,7.0,13.0,5.0
2024-01-02,10.0,Pedregal,46.0,9.0,32.0,17.0
2024-01-02,11.0,Pedregal,50.0,19.0,41.0,21.0
2024-01-02,12.0,Pedregal,34.0,41.0,48.0,27.0
2024-01-02,13.0,Pedregal,31.0,48.0,38.0,22.0
2024-01-02,14.0,Pedregal,25.0,59.0,39.0,24.0
2024-01-02,15.0,Pedregal,19.0,68.0,36.0,21.0
2024-01-02,16.0,Pedregal,10.0,62.0,30.0,16.0
2024-01-02,17.0,Pedregal,11.0,60.0,23.0,8.0
2024-01-02,18.0,Pedregal,12.0,50.0,30.0,13.0
2024-01-02,19.0,Pedregal,15.0,44.0,31.0,14.0
2024-01-02,20.0,Pedregal,31.0,30.0,30.0,12.0
2024-01-02,21.0,Pedregal,39.0,15.0,46.0,15.0
2024-01-02,22.0,Pedregal,27.0,23.0,40.0,18.0
2024-01-02,23.0,Pedregal,36.0,13.0,26.0,13.0
2024-01-02,24.0,Pedregal,42.0,7.0,34.0,16.0
2024-01-03,1.0,Pedregal,41.0,6.0,39.0,18.0
2024-01-03,2.0,Pedregal,40.0,5.0,38.0,20.0
2024-01-03,3.0,Pedregal,40.0,5.0,37.0,21.0
